school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,subject,avg_alcohol,parent_edu_avg,parent_edu_max,total_support,social_score,health_risk_score,is_first_gen,failure_absence_interaction,study_support_ratio,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,at_risk
-0.5935752742640285,-0.8754984077249564,1.0278894669433536,0.612775710310261,-0.6439209162167846,-2.7619013692660572,1.2420774405755364,1.466302156522779,0.6522102445907456,0.03560568590174467,-0.403105743590996,2.788029634651948,-1.2586335510551052,-0.5167110326499096,-0.9885710532241613,0.5002993116101648,0.30527646040513345,-1.9521936143308383,-0.7424708758502816,0.06878824724308273,-0.19509888245848667,0.7325114838043248,-0.5423735976260254,-0.9999949952580068,-0.381387268134171,0.25215459693361225,-1.2818104285281597,-0.8949694835851922,1.4931036366727322,1.1250308659883739,0.08008747106154226,0.3345072408617048,0.19740804515890933,-0.8319004428653385,-0.3194647192667204,-0.2545692935157108,-0.29195733462114837,-0.7865142409154399,-0.5448801794320364,-0.3771365104091469,-0.2021815221436199,-1.12674984685657,-0.6231355168343603,3.880919795813675,-0.5729260639988027,-0.3396831102433787,-0.5581736189974618,0.6588368038186195,-0.2741901285067459,1
-0.5935752742640285,-0.8754984077249564,0.22103487785398448,0.612775710310261,-0.6439209162167846,0.36206941027214823,-1.4260889132533936,-1.262431268450093,-0.7150738826235884,0.03560568590174467,-0.403105743590996,-0.35867624489035876,0.7945124291035353,-0.5167110326499096,-0.9885710532241613,-1.9988034698300843,0.30527646040513345,0.5122442736515016,-0.7424708758502816,1.1406528759263421,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,-0.381387268134171,-0.07006008996809053,-1.2818104285281597,-0.8949694835851922,-1.4845471688407965,-1.7028958372825627,0.08008747106154226,0.3345072408617048,0.03316120709151855,1.202066916271461,-0.3194647192667204,-0.2545692935157108,-0.29195733462114837,-0.7865142409154399,-0.5448801794320364,-0.3771365104091469,-0.2021815221436199,0.8875084410171615,-0.6231355168343603,-0.2576708751050959,-0.5729260639988027,-0.3396831102433787,-0.5581736189974618,-1.5178265606960601,-0.2741901285067459,1
-0.5935752742640285,-0.8754984077249564,-1.3926743003247537,0.612775710310261,1.5529857391110689,0.36206941027214823,-1.4260889132533936,-1.262431268450093,-0.7150738826235884,0.03560568590174467,4.171268129332915,2.788029634651948,-1.2586335510551052,1.9353176859251158,-0.9885710532241613,0.5002993116101648,0.30527646040513345,0.5122442736515016,-0.7424708758502816,0.06878824724308273,-0.19509888245848667,-1.0035656764492848,0.5549869371057006,0.5570441919893597,-0.381387268134171,0.8965839707370178,-1.2818104285281597,0.6144782399413679,-1.4845471688407965,-1.7028958372825627,1.3664154678038525,-0.6119034893811662,1.1502574919627735,1.202066916271461,5.857290283208131,-0.7353840242807984,-0.29195733462114837,-0.7865142409154399,-0.5448801794320364,-0.3771365104091469,-0.2021815221436199,0.8875084410171615,-0.6231355168343603,-0.2576708751050959,-0.5729260639988027,2.943920288775949,-0.5581736189974618,0.6588368038186195,-0.2741901285067459,0
-0.5935752742640285,-0.8754984077249564,-1.3926743003247537,0.612775710310261,-0.6439209162167846,0.36206941027214823,1.2420774405755364,-0.35285346012580227,-0.7150738826235884,1.2347133014314717,-0.403105743590996,-0.35867624489035876,0.7945124291035353,1.9353176859251158,1.0115610777177464,0.5002993116101648,0.30527646040513345,0.5122442736515016,1.3468541764076536,-1.0030763814401766,-1.1650190409663912,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,-0.39227477686979334,-1.2818104285281597,-0.8949694835851922,0.5005533681682226,1.1250308659883739,1.3664154678038525,-1.5583142196240372,-1.1924827681242023,-0.8319004428653385,-0.3194647192667204,-0.2545692935157108,3.4251579988481065,-0.7865142409154399,-0.5448801794320364,-0.3771365104091469,-0.2021815221436199,-1.12674984685657,1.6047873584227366,-0.2576708751050959,1.7454259159033294,-0.3396831102433787,-0.5581736189974618,0.6588368038186195,-0.2741901285067459,0
-0.5935752742640285,-0.8754984077249564,-0.5858197112353846,0.612775710310261,-0.6439209162167846,0.36206941027214823,0.35268865596589305,0.5567243481984884,-0.7150738826235884,0.03560568590174467,-0.403105743590996,-0.35867624489035876,0.7945124291035353,1.9353176859251158,-0.9885710532241613,0.5002993116101648,0.30527646040513345,-1.9521936143308383,-0.7424708758502816,0.06878824724308273,-0.19509888245848667,-1.0035656764492848,-0.5423735976260254,-0.22147540163432355,1.0230864811853158,-0.07006008996809053,-1.2818104285281597,-0.39182024240967217,0.5005533681682226,0.18238863156472843,1.3664154678038525,-0.6119034893811662,-0.699054501327955,-0.8319004428653385,-0.3194647192667204,-0.7353840242807984,-0.29195733462114837,1.2714327954648088,-0.5448801794320364,-0.3771365104091469,-0.2021815221436199,0.8875084410171615,-0.6231355168343603,-0.2576708751050959,1.7454259159033294,-0.3396831102433787,-0.5581736189974618,-1.5178265606960601,-0.2741901285067459,0
-0.5935752742640285,1.142206531932559,-0.5858197112353846,0.612775710310261,1.5529857391110689,0.36206941027214823,1.2420774405755364,0.5567243481984884,-0.7150738826235884,0.03560568590174467,-0.403105743590996,-0.35867624489035876,0.7945124291035353,1.9353176859251158,1.0115610777177464,0.5002993116101648,0.30527646040513345,0.5122442736515016,-0.7424708758502816,1.1406528759263421,0.7748212760494178,-1.0035656764492848,-0.5423735976260254,-0.22147540163432355,1.0230864811853158,0.8965839707370178,-1.2818104285281597,-0.39182024240967217,0.9968285024204774,1.1250308659883739,1.3664154678038525,0.3345072408617048,-0.3141739248761735,-0.8319004428653385,-0.3194647192667204,-0.7353840242807984,-0.29195733462114837,-0.7865142409154399,1.8352658763296623,-0.3771365104091469,-0.2021815221436199,0.8875084410171615,-0.6231355168343603,-0.2576708751050959,-0.5729260639988027,-0.3396831102433787,1.7915572609757242,0.6588368038186195,-0.2741901285067459,0
-0.5935752742640285,1.142206531932559,-0.5858197112353846,0.612775710310261,1.5529857391110689,0.36206941027214823,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,-0.35867624489035876,-1.2586335510551052,-0.5167110326499096,-0.9885710532241613,0.5002993116101648,0.30527646040513345,0.5122442736515016,-0.7424708758502816,0.06878824724308273,0.7748212760494178,0.7325114838043248,-0.5423735976260254,-0.9999949952580068,-0.381387268134171,-0.7144894637714961,-1.2818104285281597,-0.8949694835851922,-0.49199690033628696,-0.7602536028589171,-1.206240525680768,0.8077126059831403,-0.7524759403818772,1.202066916271461,-0.3194647192667204,1.1878748987795518,-0.29195733462114837,1.2714327954648088,-0.5448801794320364,-0.3771365104091469,-0.2021815221436199,0.8875084410171615,-0.6231355168343603,-0.2576708751050959,1.7454259159033294,-0.3396831102433787,-0.5581736189974618,0.6588368038186195,-0.2741901285067459,0
-0.5935752742640285,-0.8754984077249564,0.22103487785398448,0.612775710310261,-0.6439209162167846,-2.7619013692660572,1.2420774405755364,1.466302156522779,0.6522102445907456,0.03560568590174467,-0.403105743590996,2.788029634651948,0.7945124291035353,-0.5167110326499096,-0.9885710532241613,0.5002993116101648,0.30527646040513345,-1.9521936143308383,-0.7424708758502816,0.06878824724308273,-2.1349391994742954,0.7325114838043248,-0.5423735976260254,-0.9999949952580068,-1.7858610174536578,0.25215459693361225,-1.2818104285281597,-0.8949694835851922,1.4931036366727322,1.1250308659883739,1.3664154678038525,-0.6119034893811662,1.1736956563848742,-0.8319004428653385,-0.3194647192667204,-0.7353840242807984,-0.29195733462114837,1.2714327954648088,-0.5448801794320364,-0.3771365104091469,-0.2021815221436199,-1.12674984685657,-0.6231355168343603,3.880919795813675,1.7454259159033294,-0.3396831102433787,-0.5581736189974618,0.6588368038186195,-0.2741901285067459,1
-0.5935752742640285,1.142206531932559,-1.3926743003247537,0.612775710310261,1.5529857391110689,-2.7619013692660572,0.35268865596589305,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,-0.35867624489035876,0.7945124291035353,1.9353176859251158,-0.9885710532241613,0.5002993116101648,0.30527646040513345,0.5122442736515016,-0.7424708758502816,0.06878824724308273,-1.1650190409663912,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,-1.7858610174536578,-0.7144894637714961,-1.2818104285281597,-0.8949694835851922,0.004278233915967804,0.18238863156472843,1.3664154678038525,-1.0851088545026017,0.2238116708440876,-0.8319004428653385,-0.3194647192667204,-0.7353840242807984,-0.29195733462114837,-0.7865142409154399,1.8352658763296623,-0.3771365104091469,-0.2021815221436199,0.8875084410171615,-0.6231355168343603,-0.2576708751050959,1.7454259159033294,-0.3396831102433787,-0.5581736189974618,0.6588368038186195,-0.2741901285067459,0
-0.5935752742640285,1.142206531932559,-1.3926743003247537,0.612775710310261,-0.6439209162167846,0.36206941027214823,0.35268865596589305,1.466302156522779,-0.7150738826235884,0.03560568590174467,-0.403105743590996,-0.35867624489035876,0.7945124291035353,1.9353176859251158,1.0115610777177464,0.5002993116101648,0.30527646040513345,0.5122442736515016,-0.7424708758502816,1.1406528759263421,1.7447414345573222,-1.8716042565760895,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,-0.7144894637714961,-1.2818104285281597,-0.8949694835851922,0.9968285024204774,1.1250308659883739,1.3664154678038525,0.3345072408617048,-1.728763551607842,-0.8319004428653385,-0.3194647192667204,-0.7353840242807984,-0.29195733462114837,1.2714327954648088,-0.5448801794320364,-0.3771365104091469,-0.2021815221436199,0.8875084410171615,-0.6231355168343603,-0.2576708751050959,1.7454259159033294,-0.3396831102433787,-0.5581736189974618,0.6588368038186195,-0.2741901285067459,0
-0.5935752742640285,-0.8754984077249564,-1.3926743003247537,0.612775710310261,-0.6439209162167846,0.36206941027214823,1.2420774405755364,1.466302156522779,-0.7150738826235884,0.03560568590174467,-0.403105743590996,-0.35867624489035876,0.7945124291035353,1.9353176859251158,-0.9885710532241613,0.5002993116101648,0.30527646040513345,0.5122442736515016,-0.7424708758502816,-1.0030763814401766,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,-0.22147540163432355,-1.0836241427939144,-0.7144894637714961,-1.2818104285281597,-0.39182024240967217,1.4931036366727322,1.1250308659883739,1.3664154678038525,-0.6119034893811662,-0.02026023196240359,-0.8319004428653385,-0.3194647192667204,-0.7353840242807984,-0.29195733462114837,-0.7865142409154399,-0.5448801794320364,2.65155977318431,4.946050407562214,-1.12674984685657,-0.6231355168343603,-0.2576708751050959,-0.5729260639988027,-0.3396831102433787,1.7915572609757242,0.6588368038186195,-0.2741901285067459,1
-0.5935752742640285,-0.8754984077249564,-1.3926743003247537,0.612775710310261,-0.6439209162167846,0.36206941027214823,-0.5367001286437503,-1.262431268450093,2.0194943718050795,1.2347133014314717,-0.403105743590996,-0.35867624489035876,0.7945124291035353,-0.5167110326499096,1.0115610777177464,0.5002993116101648,0.30527646040513345,0.5122442736515016,-0.7424708758502816,1.1406528759263421,-1.1650190409663912,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,0.3208496065255724,-0.07006008996809053,-1.2818104285281597,-0.8949694835851922,-0.9882720345885417,-0.7602536028589171,0.08008747106154226,-0.6119034893811662,-0.45498259852146383,1.202066916271461,-0.3194647192667204,0.4666528026319205,-0.29195733462114837,-0.7865142409154399,1.8352658763296623,-0.3771365104091469,-0.2021815221436199,0.8875084410171615,-0.6231355168343603,-0.2576708751050959,-0.5729260639988027,-0.3396831102433787,1.7915572609757242,-1.5178265606960601,-0.2741901285067459,0
-0.5935752742640285,1.142206531932559,-1.3926743003247537,0.612775710310261,1.5529857391110689,0.36206941027214823,1.2420774405755364,1.466302156522779,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,-0.35867624489035876,0.7945124291035353,1.9353176859251158,1.0115610777177464,0.5002993116101648,0.30527646040513345,0.5122442736515016,-0.7424708758502816,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,0.5570441919893597,1.0230864811853158,-0.39227477686979334,-1.2818104285281597,0.1113289987658478,1.4931036366727322,1.1250308659883739,1.3664154678038525,-0.1386981242597307,-0.70433896251122,-0.8319004428653385,-0.3194647192667204,-1.216198755045886,3.4251579988481065,-0.7865142409154399,-0.5448801794320364,-0.3771365104091469,-0.2021815221436199,-1.12674984685657,1.6047873584227366,-0.2576708751050959,-0.5729260639988027,-0.3396831102433787,-0.5581736189974618,-1.5178265606960601,-0.2741901285067459,0
-0.5935752742640285,1.142206531932559,-1.3926743003247537,0.612775710310261,-0.6439209162167846,0.36206941027214823,1.2420774405755364,0.5567243481984884,0.6522102445907456,0.03560568590174467,-0.403105743590996,-0.35867624489035876,0.7945124291035353,1.9353176859251158,-0.9885710532241613,0.5002993116101648,0.30527646040513345,0.5122442736515016,-0.7424708758502816,1.1406528759263421,0.7748212760494178,-0.13552709632247995,-0.5423735976260254,-0.22147540163432355,-0.381387268134171,-0.39227477686979334,-1.2818104285281597,-0.39182024240967217,0.9968285024204774,1.1250308659883739,1.3664154678038525,0.8077126059831403,0.027876745908253602,-0.8319004428653385,-0.3194647192667204,-0.7353840242807984,-0.29195733462114837,-0.7865142409154399,-0.5448801794320364,2.65155977318431,-0.2021815221436199,0.8875084410171615,-0.6231355168343603,-0.2576708751050959,-0.5729260639988027,-0.3396831102433787,-0.5581736189974618,0.6588368038186195,-0.2741901285067459,0
-0.5935752742640285,1.142206531932559,-1.3926743003247537,0.612775710310261,-0.6439209162167846,-2.7619013692660572,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,1.2347133014314717,-0.403105743590996,-0.35867624489035876,0.7945124291035353,-0.5167110326499096,-0.9885710532241613,0.5002993116101648,0.30527646040513345,0.5122442736515016,1.3468541764076536,0.06878824724308273,1.7447414345573222,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,-0.381387268134171,-0.7144894637714961,-1.2818104285281597,-0.8949694835851922,-0.49199690033628696,-0.7602536028589171,0.08008747106154226,0.3345072408617048,-0.7524759403818772,1.202066916271461,-0.3194647192667204,0.4666528026319205,-0.29195733462114837,1.2714327954648088,-0.5448801794320364,-0.3771365104091469,-0.2021815221436199,0.8875084410171615,-0.6231355168343603,-0.2576708751050959,1.7454259159033294,-0.3396831102433787,-0.5581736189974618,-1.5178265606960601,3.647104312055484,0
-0.5935752742640285,-0.8754984077249564,-0.5858197112353846,0.612775710310261,-0.6439209162167846,0.36206941027214823,1.2420774405755364,1.466302156522779,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,-0.35867624489035876,0.7945124291035353,-0.5167110326499096,-0.9885710532241613,0.5002993116101648,0.30527646040513345,0.5122442736515016,-0.7424708758502816,0.06878824724308273,0.7748212760494178,0.7325114838043248,-0.5423735976260254,-0.22147540163432355,-1.0836241427939144,-0.07006008996809053,-1.2818104285281597,-0.39182024240967217,1.4931036366727322,1.1250308659883739,0.08008747106154226,0.8077126059831403,0.7653769155109921,-0.8319004428653385,-0.3194647192667204,-0.9757913896633421,3.4251579988481065,-0.7865142409154399,-0.5448801794320364,-0.3771365104091469,-0.2021815221436199,0.8875084410171615,-0.6231355168343603,-0.2576708751050959,1.7454259159033294,-0.3396831102433787,-0.5581736189974618,0.6588368038186195,-0.2741901285067459,0
-0.5935752742640285,-0.8754984077249564,-0.5858197112353846,0.612775710310261,-0.6439209162167846,0.36206941027214823,1.2420774405755364,1.466302156522779,-0.7150738826235884,1.2347133014314717,-0.403105743590996,-0.35867624489035876,0.7945124291035353,1.9353176859251158,1.0115610777177464,0.5002993116101648,0.30527646040513345,0.5122442736515016,-0.7424708758502816,-1.0030763814401766,-1.1650190409663912,-0.13552709632247995,-0.5423735976260254,-0.22147540163432355,-1.0836241427939144,0.25215459693361225,-1.2818104285281597,-0.39182024240967217,1.4931036366727322,1.1250308659883739,1.3664154678038525,-1.0851088545026017,0.9296237535783829,-0.8319004428653385,-0.3194647192667204,-0.2545692935157108,-0.29195733462114837,-0.7865142409154399,1.8352658763296623,-0.3771365104091469,-0.2021815221436199,-1.12674984685657,1.6047873584227366,-0.2576708751050959,-0.5729260639988027,-0.3396831102433787,1.7915572609757242,0.6588368038186195,-0.2741901285067459,0
